IMSLP00001,1,0,0,5,0,9,0,10,2,16,7
IMSLP00005,5,0,0,6,0,10,0,13,6
IMSLP00006,6,0,0,7,0,10,0,13,6
IMSLP00017,17,0,0,7,0,11,0,20,6
IMSLP00019,19,0,0,3,0,7,6
IMSLP00020,20,0,0,4,0,6,6
IMSLP00025,25,0,0,4,4,6,0,8,6
IMSLP00027,27,0,0,6,0,14,6
IMSLP02412,5,1,0,2,0,12,0,15,2
IMSLP03030,6,1,0,2,0,15,4
IMSLP03165,17,1,0,2,0,23,6
IMSLP03185,25,1,0,2,0,14,5
IMSLP03796,1,0,0,4,0,7,0,8,3,13,7
IMSLP03858,5,0,0,5,0,9,0,11,7
IMSLP03859,6,0,0,5,5,8,3,11,6
IMSLP04073,19,0,0,3,0,7,7
IMSLP04074,17,0,0,6,0,10,0,19,6
IMSLP04075,20,0,0,4,2,7,6
IMSLP04081,25,0,0,5,5,7,1,9,7
IMSLP04090,27,0,0,6,0,13,7
IMSLP05524,1,0,0,5,0,9,0,10,2,16,7
IMSLP05543,17,0,0,7,0,11,0,20,6
IMSLP05545,19,0,0,3,0,7,6
IMSLP05546,20,0,0,4,0,6,6
IMSLP05551,25,0,0,4,4,6,0,8,6
IMSLP05553,27,0,0,6,0,14,6
IMSLP243106,1,0,0,4,0,7,0,8,3,13,7
IMSLP243114,5,0,0,5,0,9,0,11,7
IMSLP243121,6,0,0,5,7,8,3,11,6
IMSLP27752,1,1,0,2,0,7,0,11,0,12,2,18,7
IMSLP345618,19,0,0,4,0,8,6
IMSLP45370,19,0,0,3,0,7,6
IMSLP45469,20,0,0,4,0,6,6
IMSLP51707,1,0,0,4,0,8,0,11,0,12,3,17,7
IMSLP51714,5,0,0,5,0,9,0,11,7
IMSLP51715,6,0,0,5,5,8,3,11,6
IMSLP51737,17,0,0,6,0,10,0,19,6
IMSLP51743,19,0,0,3,0,7,7
IMSLP51745,20,0,0,4,2,7,6
IMSLP51797,25,0,0,4,0,8,2,9,4,11,7
IMSLP51799,27,0,0,6,0,13,6
IMSLP66279,1,2,0,7,0,11,0,14,0,22,6
IMSLP66390,1,0,0,5,0,9,0,10,2,16,7
IMSLP66394,5,0,0,6,0,10,0,13,6
IMSLP66395,6,0,0,6,6,10,0,13,6
IMSLP66406,17,0,0,7,0,11,0,20,6
IMSLP66408,19,0,0,3,0,7,6
IMSLP66410,20,0,0,14,0,15,1,32,6
IMSLP66414,25,0,0,6,0,8,0,10,6
IMSLP66416,27,0,0,6,0,14,6
IMSLP68715,5,2,0,10,0,15,0,19,6
IMSLP68719,6,2,0,10,0,14,1,17,6
IMSLP69581,19,2,0,6,0,11,5
IMSLP69582,20,2,0,7,0,10,6
IMSLP69588,25,2,0,8,0,10,0,13,6
IMSLP69590,27,2,0,11,0,20,5
IMSLP77993,1,0,0,4,0,7,0,8,3,13,7
IMSLP90564,1,8,0,20,4,34,6
