doc,page,fn,nu,a0,a,b0,b,k,time,fun
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,0,ks,0.0002982586787907242,0.09113045142540932,3.8104165301446287,0.03234846135152883,4.353818550032097,0.1184372727965878,43.839411,12.906147663487703
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,0,m,-0.0232205790185136,0.05283669124232707,4.710954776493321,0.06524080116084063,4.124994575966179,0.4398751958630561,42.640479,13.126378629482861
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,1,ks,-0.014772938384900248,0.09034200330853778,5.048604146054629,0.09088191333750739,1.098239144409217,0.15355826125123495,42.897888,12.649813485272631
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,1,m,-0.011369577067824243,0.09672212390893113,3.5481785205094734,0.1314034780356681,2.691011195166175,0.18366259586891123,42.705786,12.247276280365357
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,2,ks,-0.0002037115218872787,0.03565514293691889,2.9846988095149234,0.07604970787139528,2.631558270607834,0.2852192317043162,43.118864,11.700357698153057
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,2,m,-0.021848829299433638,0.04828307368865184,2.890432481254509,0.06954218811920909,1.5068364471311253,2.40539387641926,42.842555,43.49676480268947
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,3,ks,-0.0041763425952136505,0.04621418483348569,3.3031807155999484,0.0664758261040764,0.9769100590528272,0.09284771182245041,43.513364,12.884061806865862
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,3,m,5.045283685614632e-05,0.06023765080313753,2.830933527734018,0.0648637178599383,4.0325755390537035,1.3731351931231996,43.065333,32.11024591271358
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,4,ks,-0.009479948888348556,0.08834127531543884,2.8075119760116536,0.08813870318672717,2.3101086637200727,0.10425026333413648,42.809595,11.419149432615294
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,4,m,-0.0020349720788625874,0.06759298499064481,4.626067571450816,0.01934317190867997,0.8148717138243503,0.2827148699127532,44.224348,11.534620636731164
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,5,ks,0.0001895436791032202,0.060484856345444316,1.8975814327342935,0.07374522054913325,0.728632964761029,0.47377767724583175,42.560334,11.617116036053677
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,5,m,-0.00608174604795092,0.09423203153571133,1.1292752169028812,0.09959918937241882,2.6363051960789674,2.173569155705422,42.184608,42.81777964612868
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,6,ks,-0.016080154378201855,0.02345087877048184,1.2157111977136914,0.07951461139673854,2.5868131959816134,0.1162640805515005,42.365578,11.627766522938145
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,6,m,-0.013735996698870167,0.035043914745054,3.6276773644829157,0.07823739378257608,5.098901883295299,1.0727965288450254,42.650607,32.050454223623994
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,7,ks,0.00020347787222440086,0.11136342858753506,3.515495576721994,0.08896049613804818,4.159650146856788,0.45467033631833376,43.824174,12.493968295741231
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,7,m,-0.009104145092098035,0.03732613906799631,2.118384159545381,0.1272193767423847,1.8448775649307323,0.6035671110223786,42.273871,31.582383810951445
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,8,ks,-0.005637951734412851,0.04353750727271119,1.3559224899295486,0.07328129361005295,3.103331474418111,0.3171649272642345,43.087219,11.517633570866279
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,8,m,0.022718456375516366,0.09026362093424083,0.6692171637751816,0.015127234626386815,0.9121374695659148,0.8219475521324104,43.036833,86.58426142622164
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,9,ks,-0.03056056900788416,0.04849025869757787,0.9142113216839783,0.010214182084791041,4.637094825664738,1.208641665302689,43.66115,32.02858613816292
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,9,m,-0.003834421841791384,0.08180353245195932,1.884668890846135,0.08318026598871528,2.627442131945646,1.224860634271864,42.865622,32.012090474230554
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,10,ks,-0.0007406498131047254,0.13015142451204276,2.407110728010746,0.06378592760276486,1.1504943675024486,0.49547296664328067,41.886746,12.508617217065593
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,10,m,-0.006692857610347735,0.09402366515218213,2.4245687029436542,0.10706112277343348,1.6429076830165203,1.4807703545974862,43.845282,32.71202271699168
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,11,ks,-0.003814611591172461,0.05414943207817191,3.054870842699488,0.11592225373010018,3.4698463402560256,0.23277365889617635,42.835799,12.161499861109975
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,11,m,-0.010765692038429232,0.0864189301872118,3.3826181206775203,0.04262199739901676,3.3663047704360585,0.8407738854316926,43.170148,31.613993950788952
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,12,ks,0.01376917446327154,0.06931276025428378,1.9522660977931618,0.08525415832778066,1.1741079204832183,1.7255062584544896,42.524708,76.89737489715168
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,12,m,-0.004457209376404732,0.10642079726205142,0.5958356412970802,0.05360797199406253,1.4962827896916717,0.48900566036491655,43.151315,13.0769423205477
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,13,ks,-0.0016020682959045868,0.050380189806251044,4.227737722673968,0.07058762830530277,2.866795653932131,1.176425367435174,43.104918,33.17811517197578
IMSLP77993-PMLP01446-Beethoven_Werke_Breitkopf_Kalmus_Band_20_B_124_Op_2_filter,13,m,0.03362283035997702,0.014140257127895267,2.0739432960187236,0.033078968818856164,3.0127464456387316,1.646292522197961,43.22113,93.6592996991436
