doc,page,fn,nu,a0,a,b0,b,k,time,fun
IMSLP51737-PMLP01462-Beethoven_Werke_Breitkopf_Serie_16_No_140_Op_31_No_2,0,ks,-0.0038502691467565743,0.029898530821205114,2.126052529743586,0.06587981057359102,1.0333074409742578,0.19931479034227814,45.089189,12.659047318566639
IMSLP51737-PMLP01462-Beethoven_Werke_Breitkopf_Serie_16_No_140_Op_31_No_2,0,m,-0.007122654942533342,0.10661115016075494,2.4337977672816464,0.0843532660963647,3.512452203889571,0.4807539640336968,43.721835,12.801158926629112
IMSLP51737-PMLP01462-Beethoven_Werke_Breitkopf_Serie_16_No_140_Op_31_No_2,1,ks,-0.005963038223367732,0.04477080440349778,0.8245736128640695,0.05261027551570864,2.8104433731374074,0.4054709924208978,44.393319,12.028481444997892
IMSLP51737-PMLP01462-Beethoven_Werke_Breitkopf_Serie_16_No_140_Op_31_No_2,1,m,-0.0006078341999242592,0.10265314797703695,2.900520962748816,0.06251588607985178,3.89625738959963,0.878024780493023,44.76378,31.882033231873653
IMSLP51737-PMLP01462-Beethoven_Werke_Breitkopf_Serie_16_No_140_Op_31_No_2,2,ks,-0.004652208621931962,0.058241894084274444,2.850811445709049,0.12223101384604917,4.053088328656763,0.1524935504014045,44.229571,12.615393322556706
IMSLP51737-PMLP01462-Beethoven_Werke_Breitkopf_Serie_16_No_140_Op_31_No_2,2,m,-0.004353903456813482,0.023660509131662774,2.714385625684214,0.10394919726282537,1.9624262186646142,1.1473941430331451,45.957844,31.815176724074934
IMSLP51737-PMLP01462-Beethoven_Werke_Breitkopf_Serie_16_No_140_Op_31_No_2,3,ks,-0.0060991706016091975,0.009078769363657424,2.129003365152378,0.08814199801862291,1.8360496154413557,1.4626372768690628,45.657201,32.06504245568634
IMSLP51737-PMLP01462-Beethoven_Werke_Breitkopf_Serie_16_No_140_Op_31_No_2,3,m,-0.0224354486854654,0.10431675083184078,2.1388222550340634,0.05255018027264792,0.9729368693513942,0.0747488771293934,44.249014,12.329919915640078
IMSLP51737-PMLP01462-Beethoven_Werke_Breitkopf_Serie_16_No_140_Op_31_No_2,4,ks,-0.012637412428340843,0.14942135309507434,3.1681868413986605,0.013297773974926555,3.7365845979071928,0.7991311307791862,44.336389,32.43456476531536
IMSLP51737-PMLP01462-Beethoven_Werke_Breitkopf_Serie_16_No_140_Op_31_No_2,4,m,0.028841764287944098,0.033360932816070166,1.8492531329411017,0.06679343883948043,1.6673476473950994,1.9109411169001098,44.70686,90.9261005302912
