doc,page,fn,nu,a0,a,b0,b,k,time,fun
IMSLP05543-Btsn31_2,0,ks,-0.005130791894777149,0.03955660720520279,2.9911987534849303,0.12102647619709447,3.256883974325075,0.8678069893642815,39.20855,33.37930401978592
IMSLP05543-Btsn31_2,0,m,-0.007416973765171333,0.046536923730818726,2.275430881095965,0.08625296065218194,4.321490585847445,0.72431195139502,39.822876,33.32527062831337
IMSLP05543-Btsn31_2,1,ks,-0.0019145783671769517,0.024641855925470323,0.5928279907451766,0.05943341111733018,2.2419192034212303,1.4010060232026387,39.148995,33.05881294544217
IMSLP05543-Btsn31_2,1,m,0.0005438243625138107,0.09625987369291103,1.2135606924816176,0.013330536258353199,3.3820192137088534,0.426369738371697,38.037805,12.090539327325171
IMSLP05543-Btsn31_2,2,ks,-0.02450750465291842,0.019194582828995888,4.154111865994685,0.09528811775339557,2.6274453431024067,0.404699010584511,39.162014,12.070122786041273
IMSLP05543-Btsn31_2,2,m,-0.01589809671312372,0.16858737592713974,3.0199574437748042,0.0677518091169646,4.090101304353199,1.224064782407123,40.56024,33.75826892815395
IMSLP05543-Btsn31_2,3,ks,-0.012319870560064075,0.12095763947807073,1.4453915185045947,0.021846336112017424,2.985162738624725,1.2257909538169494,38.275716,33.47907850569814
IMSLP05543-Btsn31_2,3,m,-0.020054137051164652,0.11475243669163893,2.9983577184952646,0.10336230292865653,2.6938994164640446,1.3519903541501432,40.036549,33.469617300390446
IMSLP05543-Btsn31_2,4,ks,0.0003594088615727995,0.07970620754084307,2.018175099812033,0.10896139494748652,3.665150824611109,0.29377005019782954,38.423962,11.89616654773268
IMSLP05543-Btsn31_2,4,m,-0.00598083046245202,0.0852854428482411,2.9300596324211057,0.07077643247427481,2.6997912848938626,1.5401629405537658,40.297833,45.13257533699388
IMSLP05543-Btsn31_2,5,ks,0.028825660419142994,0.03271669071697528,3.2844394955847083,0.06473427041354163,2.217424664393807,1.963543009563032,39.199292,91.9002143238214
IMSLP05543-Btsn31_2,5,m,0.016045973685334704,0.05770692635454561,2.375564994617906,0.03099668872979852,0.5742391673518314,1.846604911054564,38.124466,81.05765952971394
IMSLP05543-Btsn31_2,6,ks,-0.012420829551419092,0.0580152241176628,1.473771632763473,0.03947273848737887,4.252611278760259,0.404474652138918,37.754205,11.480035126393634
