doc,page,fn,nu,a0,a,b0,b,k,time,fun
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,0,ks,-0.0003866764700317382,0.12003967252661224,2.3697265874319267,0.05280380693119918,0.8333118839161022,0.656130490936564,39.180907,33.55206448864453
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,0,m,0.014893820298810633,0.09194460631109916,1.689583761148345,0.08082186493022131,0.8916837044732308,0.7428782080553097,39.377791,74.06203447631232
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,1,ks,-0.016182291618117337,0.09364615295430012,2.2374649189488203,0.09475804933005946,1.7416171940742649,0.4174569385580724,38.374097,12.707613692978335
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,1,m,-0.01427183425643925,0.09925165903077335,1.8608248568216625,0.12097469511900832,1.6052546233452345,0.24055564870742985,39.765157,12.724040655615928
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,2,ks,-0.012959261823765608,0.09983159560698038,2.381137104964537,0.08173460321896382,3.437167304197263,0.19420100936693685,39.284047,12.203291834320922
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,2,m,-0.06963029667674703,0.09991314561112097,1.6183817425468976,0.10578870816809499,5.3341245903797585,0.253792938521746,38.58073,12.597558542888267
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,3,ks,0.00014615411112872418,0.07809728587896486,4.069295977820046,0.02982650114650326,4.014856209133505,0.46135526639284397,38.200114,11.149749867295787
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,3,m,-0.006126975063908418,0.07724819459094481,1.7967374332479196,0.05873443415729275,1.7729330071162948,0.978266250802112,37.678168,33.1166046107362
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,4,ks,-0.011933937393175404,0.01708951893746069,2.695558590867022,0.031317261189824475,2.800660718547431,0.7337272221981546,38.496604,33.20478134934779
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,4,m,-0.004874887047072295,0.10834221955334458,2.3107289453839712,0.05841029210114364,0.6626568355092031,0.24105111944075275,38.37491,12.602768654084972
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,5,ks,-0.006211057604113284,0.09943749515327928,3.0811698196013353,0.04200420940213642,4.5548636942525516,0.21141226947302538,39.397031,11.750734826830525
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,5,m,-0.00802157310312475,0.05518542870068712,2.1857306286175993,0.07993545938006255,3.303375952661454,0.45531949368858693,37.804008,11.62958357054676
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,6,ks,0.000552031434444487,0.127527066996829,1.046699638622334,0.028350040929949923,3.3244164173365496,0.17125630976368666,38.334478,10.611684624188557
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,6,m,0.09879330609090727,0.0750421330862716,3.1816329444021316,0.031109852957097457,1.0782740522109875,1.086042884308395,37.406328,96.06880424487686
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,7,ks,0.09583258765458194,0.04076179063204148,0.5394751965991219,0.06277760308132031,2.5107582692026282,1.395036670963439,38.059319,95.59313077447999
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,7,m,-0.012501503862234316,0.05275973743600554,0.6999030531388568,0.047245362832665255,2.133292826714884,0.9522583099507371,39.953634,32.853412071828494
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,8,ks,-0.011487221058661175,0.026878053648120834,1.116288640477998,0.05897772935280583,4.627173688800678,1.3650155761453977,39.00185,33.17249043539922
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,8,m,0.017475806223720816,0.0352723146366342,0.8707717398149615,0.051862602535220376,3.251016727628695,1.4612265101150526,38.485143,80.12106972917128
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,9,ks,-0.003465133759019908,0.09095546969960411,2.5707583664165767,0.1063227338909084,3.1546505057776013,0.9270654354003351,39.177407,33.05465680097512
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,9,m,0.0002055107710978799,0.07309224435374218,1.11657651926913,0.01687278798775321,2.878237843996465,0.03587790433160022,38.102967,13.807891742036334
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,10,ks,-0.00884566227861781,0.06575378656500874,3.16782728409584,0.02635710109109691,3.30319279163354,1.0821531525613524,38.146177,33.618698876992106
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,10,m,-0.0029213696254672163,0.023518545734124992,3.61742012646783,0.10048108618391154,1.1186410661364317,0.907043783543242,40.396161,33.9804202842787
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,11,ks,-0.011173869954968418,0.07329583686510668,2.999049671816488,0.0430058128544618,1.7997479923484874,1.0267470095917592,39.007659,34.79432146027916
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,11,m,-0.014060600102870763,0.06424063778336173,2.397215559628642,0.14071740960980927,2.680719151714354,1.2969592779886234,38.803251,34.79217432983613
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,12,ks,-0.0046880701051538074,0.025678106118501055,2.357206564784639,0.08337803171942648,3.2758702305256158,0.17842058532223243,37.580005,14.578084607957786
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,12,m,-0.009531008853600982,0.046740909513334206,3.482157726881689,0.06810541977520918,1.9885295316759084,0.9957831629158148,41.782249,34.05333835234251
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,13,ks,-0.0020173920925306227,0.13869325473951377,2.193896886487815,0.04583615695838318,3.813524368816805,0.008609083312921664,40.149225,12.776596308766504
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,13,m,-0.003174036780662742,0.017180383427087755,2.9794715395948925,0.05512801178227471,3.8833258985348396,0.11863838383079395,39.765627,13.025376882125531
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,14,ks,-0.0047040382831300305,0.02907323254795325,2.406881688955691,0.10033761791458046,0.9635506346932119,0.7057471027312783,38.503029,34.581425841161725
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,14,m,-0.000641806958603921,0.09969438434543666,1.0909875545696066,0.0673697120468835,2.6823571448724897,0.49923150036886543,39.640336,16.492166920532124
IMSLP00032-Beethoven__L.v._-_Piano_Sonata_32,15,ks,-0.002482834714300568,0.025302869320044878,1.8846951713045725,0.07982613788368384,1.064875422389107,0.4060903598154748,38.917904,16.665957727346214
