doc,page,fn,nu,a0,a,b0,b,k,time,fun
IMSLP03861-Beethoven_-_Piano_Sonatas_Lamond_-_7.2,0,ks,-0.010689600845464891,0.016900771534502083,2.5388749484432225,0.07487757080138008,1.0022304379947171,0.30896112436514234,37.686405,12.231449444281228
IMSLP03861-Beethoven_-_Piano_Sonatas_Lamond_-_7.2,0,m,-0.00270708745530235,0.03142354273579928,1.1765973575401014,0.06860871380237735,0.804272059965135,1.07504272699421,37.648659,32.34103806978892
IMSLP03861-Beethoven_-_Piano_Sonatas_Lamond_-_7.2,1,ks,0.02188417834374817,0.10363122416046804,2.199953396958249,0.015813007047151887,2.669109653577736,1.301682919075998,37.886905,87.33460437529631
IMSLP03861-Beethoven_-_Piano_Sonatas_Lamond_-_7.2,1,m,0.00012260097970026584,0.01696125096688047,3.0860766535836603,0.10798325095097366,2.3585643773154032,0.23343387895442919,37.793238,12.832897435000872
IMSLP03861-Beethoven_-_Piano_Sonatas_Lamond_-_7.2,2,ks,-0.002193963555979273,0.08846300443968497,0.9149887010727173,0.03375831392531879,0.9084353216513961,1.480903142186388,37.820652,31.41257138688551
IMSLP03861-Beethoven_-_Piano_Sonatas_Lamond_-_7.2,2,m,-0.004486642289891258,0.04173871043275147,1.7311813016989626,0.022793004303159017,2.1775393388777697,1.401408049076947,37.938826,31.678675989531193
IMSLP03861-Beethoven_-_Piano_Sonatas_Lamond_-_7.2,3,ks,0.015283529045615085,0.06162883140648935,3.1813119615685297,0.06992573205639963,3.417713622566918,1.938442986038512,39.150537,79.54881177693947
IMSLP03861-Beethoven_-_Piano_Sonatas_Lamond_-_7.2,3,m,-0.017908491623687444,0.04607700530190005,1.6291257071524252,0.07493600527414027,3.7896184347600945,0.12329735196259914,37.410559,12.761579797147386
