doc,page,fn,nu,a0,a,b0,b,k,time,fun
IMSLP03183-Beethoven-PianoSonataNo22Bulow,0,ks,,,,,,,,
IMSLP03183-Beethoven-PianoSonataNo22Bulow,0,m,,,,,,,,
IMSLP03183-Beethoven-PianoSonataNo22Bulow,1,ks,,,,,,,,
IMSLP03183-Beethoven-PianoSonataNo22Bulow,1,m,,,,,,,,
IMSLP03183-Beethoven-PianoSonataNo22Bulow,2,ks,-0.0023734656267592417,0.0713444885939193,0.7584321401127858,0.06092528240615258,3.9451598738374645,1.8305028684470772,38.749016,45.30320228490603
IMSLP03183-Beethoven-PianoSonataNo22Bulow,2,m,0.034095698461146434,0.01725332610061999,1.5733698280048323,0.07855224516335754,1.0535584154286703,1.693191933355394,38.415847,94.23074674339239
IMSLP03183-Beethoven-PianoSonataNo22Bulow,3,ks,-0.013215391150484026,0.049924578008918405,2.118393732088458,0.021712659111782155,1.0080416004484503,2.029672424976973,39.195111,45.25825803336854
IMSLP03183-Beethoven-PianoSonataNo22Bulow,3,m,0.025909237948401248,0.045468389441296414,0.6545665525726239,0.01999899402019156,1.214642885762894,1.883566243270698,39.333887,88.21711663266873
IMSLP03183-Beethoven-PianoSonataNo22Bulow,4,ks,0.0252826830669683,0.04629562526186654,2.829624752421889,0.07247656162837068,1.063693871121071,1.9248618953635646,39.588002,88.3570099028169
IMSLP03183-Beethoven-PianoSonataNo22Bulow,4,m,-0.0009590794412203119,0.05445844052880605,1.9355256139701371,0.10278507899515182,2.5748564448458637,1.059060329677112,38.666399,34.292891050365284
IMSLP03183-Beethoven-PianoSonataNo22Bulow,5,ks,0.02894298453984797,0.05206979546107682,0.5445140339338738,0.01948505522818611,1.6790942873761932,1.5360797844055645,38.432449,90.31820458149494
IMSLP03183-Beethoven-PianoSonataNo22Bulow,5,m,-0.0019222199849073269,0.05632560072222819,1.3010262784789743,0.07023931697788166,0.7658931900195007,1.9470676548037227,43.452205,44.66646262452751
IMSLP03183-Beethoven-PianoSonataNo22Bulow,6,ks,-0.025911805349501906,0.01858376431859587,2.9361429949047357,0.04862706498667202,2.2172108445902734,0.48837170888059767,39.714911,12.850707451109562
IMSLP03183-Beethoven-PianoSonataNo22Bulow,6,m,0.0859946061759495,0.04938584192018522,2.953494718931973,0.02612662361964989,1.4389084327018908,0.613311295597193,38.032294,97.17688725125734
IMSLP03183-Beethoven-PianoSonataNo22Bulow,7,ks,-0.011890160019481037,0.05294703551926337,3.4511632885876673,0.06366677878620018,3.9979893997460625,0.0451413080702065,38.048851,13.858329701759706
IMSLP03183-Beethoven-PianoSonataNo22Bulow,7,m,-0.013385657117141474,0.15366674494294671,2.585480414205798,0.0159402206485685,2.81928600057382,1.48688296129678,38.048929,33.17255145469974
IMSLP03183-Beethoven-PianoSonataNo22Bulow,8,ks,,,,,,,,
IMSLP03183-Beethoven-PianoSonataNo22Bulow,8,m,,,,,,,,
IMSLP03183-Beethoven-PianoSonataNo22Bulow,9,ks,-0.021245455406892468,0.03375022944775184,1.6852861025601658,0.04734346474907498,2.104862160343138,1.2839675767164032,38.725371,33.62588588983753
IMSLP03183-Beethoven-PianoSonataNo22Bulow,9,m,-0.016650733642555187,0.10911485111978787,2.7155690604444267,0.03268453766598013,1.118235578122262,0.9713873308866672,38.902166,33.49101581223348
IMSLP03183-Beethoven-PianoSonataNo22Bulow,10,ks,-0.0022064296706333676,0.09092329472658203,2.1423990550227723,0.08286421839811889,1.8302592047378532,1.1483205494740765,39.38292,33.85369780724345
IMSLP03183-Beethoven-PianoSonataNo22Bulow,10,m,-0.016774221798684957,0.0641127670437475,1.470119631711071,0.029441996263965223,4.190765764526257,1.1209442397534408,38.042074,33.84727100941101
IMSLP03183-Beethoven-PianoSonataNo22Bulow,11,ks,0.051873392361429835,0.08234735126642771,3.3560993166595,0.04739325743416757,2.966663242025283,1.993473615083914,37.854067,95.59200653534842
IMSLP03183-Beethoven-PianoSonataNo22Bulow,11,m,-0.011269558922377876,0.013549993399116191,4.484732347943858,0.07260019333812806,2.2247096182769637,1.7221743434289876,38.635175,44.54140425523338
IMSLP03183-Beethoven-PianoSonataNo22Bulow,12,ks,,,,,,,,
IMSLP03183-Beethoven-PianoSonataNo22Bulow,12,m,,,,,,,,
IMSLP03183-Beethoven-PianoSonataNo22Bulow,13,ks,9.325177176703996e-05,0.05479124407345077,2.4688695416208573,0.10394352095000892,2.7646623608702106,0.33256885742067577,37.862929,13.495437332069889
IMSLP03183-Beethoven-PianoSonataNo22Bulow,13,m,-0.002718997337884844,0.10010587924874696,3.7008160683351985,0.03270696004682277,3.7086502564424086,0.24020541509694204,39.015597,13.603640847529425
IMSLP03183-Beethoven-PianoSonataNo22Bulow,14,ks,,,,,,,,
IMSLP03183-Beethoven-PianoSonataNo22Bulow,14,m,,,,,,,,
IMSLP03183-Beethoven-PianoSonataNo22Bulow,15,ks,,,,,,,,
IMSLP03183-Beethoven-PianoSonataNo22Bulow,15,m,,,,,,,,
IMSLP03183-Beethoven-PianoSonataNo22Bulow,16,ks,,,,,,,,
IMSLP03183-Beethoven-PianoSonataNo22Bulow,16,m,,,,,,,,
IMSLP03183-Beethoven-PianoSonataNo22Bulow,17,ks,,,,,,,,
IMSLP03183-Beethoven-PianoSonataNo22Bulow,17,m,,,,,,,,
IMSLP03183-Beethoven-PianoSonataNo22Bulow,18,ks,,,,,,,,
IMSLP03183-Beethoven-PianoSonataNo22Bulow,18,m,,,,,,,,
