doc,page,fn,nu,a0,a,b0,b,k,time,fun
IMSLP05545,0,ks,0.10521978376803479,0.0895576361930461,3.2236093394465546,0.04025996398306245,1.8192378439789778,1.5621351347241212,31.474944,0.0782569431137915
IMSLP05545,0,m,-0.009372815202446157,0.11481009308986098,3.8016020350752897,0.050968207254779574,2.166509797307671,0.6240504096204564,31.354573,33.47626201029205
IMSLP05545,1,ks,0.00815116525278477,0.03643772457828605,3.1825935036608666,0.03209343535167311,0.5207254565057167,1.729902993916058,31.821436,0.10720170278466112
IMSLP05545,1,m,-0.003515328414774411,0.07948276616132721,2.887598608325013,0.12396782742607296,3.9664491182875095,0.33628428240644137,32.634589,11.760392390231196
IMSLP05545,2,ks,0.020036982140606834,0.06470766125086928,3.5438812788539225,0.029775820780511532,1.6198449566983402,1.8280778070354573,31.511864,0.16031410288391473
IMSLP05545,2,m,-0.0050187345950009465,0.08819971850649516,2.4506727781487774,0.0356272359828162,2.9247054197932876,0.022557358084982784,30.948068,11.60237808293124
IMSLP05545,3,ks,-0.036763504337591416,0.04928017090488362,1.7925931833986082,0.05263503476800465,1.2613585564453695,1.7055182591192604,30.246169,0.10824793544101555
IMSLP05545,3,m,-0.00806030955768103,0.06114771563280251,2.6308468419332356,0.0661169086051088,1.3940883402448287,0.28749437087320984,31.163493,11.824711283887678
IMSLP05545,4,ks,0.08265768573537625,0.012539120693729495,0.9606085147547022,0.0724596914034415,1.6649062927526328,1.735690151699944,31.612428,0.07510867364749874
IMSLP05545,4,m,-0.0005752003738279882,0.040913755124693606,1.1849089977356992,0.07917868808127264,2.327709684505411,1.3641774482973972,29.386026,32.24919712073952
IMSLP05545,5,ks,-0.1847312372199617,-0.02344815939938691,0.34236071813363256,0.1830038022826619,5.59964984425438,1.8465884357114022,30.382702,0.08587502079568321
IMSLP05545,5,m,0.010829770362204862,0.09046684980937489,1.4873307928227213,0.042476881762058674,3.329965411983057,1.6317686304181396,32.051642,73.09976390456715
IMSLP05545,6,ks,0.002554758825794635,0.017543777318546463,2.0933708535067326,0.12829665733480733,0.6311511221715379,2.481389391427221,31.55767,0.06877844770369806
IMSLP05545,6,m,0.00024023412312511663,0.07756292759760434,3.496999255212348,0.12437990768898653,3.1763379283397235,0.23275718658926464,30.849076,11.564234084636425
IMSLP05545,7,ks,0.004553879453097159,0.038566984620297395,1.8316883138125102,0.08663342294163295,0.9819080477284339,1.6312409018869403,32.074517,0.05915237101833598
IMSLP05545,7,m,-0.005069586892186147,0.08859453578356352,2.3347739791935265,0.05926608528270014,2.001117616246363,0.34814789880210006,30.877229,11.391338804476266
