doc,page,fn,nu,a0,a,b0,b,k,time,fun
IMSLP66394-PMLP01407-Sonata_in_C_minor_Opus_10_no_1,0,ks,-0.00015358753354694464,0.06228878030358083,2.556870120103098,0.026843272772997036,2.009673887734892,0.0955712962822215,44.956244,11.400008404846439
IMSLP66394-PMLP01407-Sonata_in_C_minor_Opus_10_no_1,0,m,-0.013304716286134818,0.09828313736882716,0.8968973966821951,0.030651165098108266,2.512545699713045,1.4090750816898447,44.116373,32.14533207283607
IMSLP66394-PMLP01407-Sonata_in_C_minor_Opus_10_no_1,1,ks,0.03836141415994345,0.07370031108613923,2.7861615710348566,0.08577921295085596,2.7078019037495444,1.989489746651977,43.189493,94.16418471409429
IMSLP66394-PMLP01407-Sonata_in_C_minor_Opus_10_no_1,1,m,-0.00956733756954369,0.13925389005492883,2.1118809076871967,0.056674368649207524,4.320763777693081,1.3053502499095895,44.483311,32.926469678286686
IMSLP66394-PMLP01407-Sonata_in_C_minor_Opus_10_no_1,2,ks,-0.013960711614341429,0.06825231214723054,0.9283237483569575,0.04167957281284666,4.029856572891457,0.5526724197825392,45.765787,32.733097660095616
IMSLP66394-PMLP01407-Sonata_in_C_minor_Opus_10_no_1,2,m,0.021173816964160694,0.07941498320444067,3.3906463319511673,0.09166690752500778,0.7767923258423277,1.0123555394662986,48.304947,85.6730646936057
IMSLP66394-PMLP01407-Sonata_in_C_minor_Opus_10_no_1,3,ks,-0.06362375488102287,0.06851221881023481,0.9909677287050385,0.10702825353389495,2.3006503134766225,0.4310252834933648,45.488949,12.521511418907908
IMSLP66394-PMLP01407-Sonata_in_C_minor_Opus_10_no_1,3,m,-0.005832058854258261,0.054194514681381145,3.924573798529611,0.030764614714428075,3.5733711455770756,0.036988021439020316,46.182196,12.861988684904722
IMSLP66394-PMLP01407-Sonata_in_C_minor_Opus_10_no_1,4,ks,-0.009298591943609907,0.1157191830414349,1.8543667916938262,0.08861766243198316,3.1978533856912756,0.21972497326129642,44.947295,11.803028875298827
IMSLP66394-PMLP01407-Sonata_in_C_minor_Opus_10_no_1,4,m,0.011397931069452947,0.026036641634717167,1.6165298747120684,0.09262172087036546,2.2942483068018698,0.813183736525529,46.569613,64.57013546982805
IMSLP66394-PMLP01407-Sonata_in_C_minor_Opus_10_no_1,5,ks,-0.009383851426667008,0.09873354386861241,5.967746212943178,0.1272222358100065,3.973752654361623,0.49969191672460256,45.256653,11.326402165835285
IMSLP66394-PMLP01407-Sonata_in_C_minor_Opus_10_no_1,5,m,-0.01200603349560003,0.058488263210087314,4.110864726905464,0.07428376765213399,4.099068818896086,1.8129294609156907,45.472675,44.945071597441114
IMSLP66394-PMLP01407-Sonata_in_C_minor_Opus_10_no_1,6,ks,-0.0015013317542809353,0.013905986026768905,4.249304929592657,0.029323784211648184,3.067316316221418,2.497743755176135,44.465878,44.654593496343345
IMSLP66394-PMLP01407-Sonata_in_C_minor_Opus_10_no_1,6,m,0.00022504046179360566,0.03879717196945477,1.9829619840253758,0.04101217243701469,1.5726390196191051,0.37147192808428264,46.831673,12.349823479629771
IMSLP66394-PMLP01407-Sonata_in_C_minor_Opus_10_no_1,7,ks,-0.005377353217596022,0.01908478507859102,4.4316036989543885,0.06223698711106422,3.4115021721775123,0.3576983276816663,44.206583,12.004141301499958
IMSLP66394-PMLP01407-Sonata_in_C_minor_Opus_10_no_1,7,m,-0.014293913604814011,0.058649222551514016,1.616361687335146,0.10247721152382969,2.9478901014611463,0.3361877911466951,44.426233,11.75946256768039
IMSLP66394-PMLP01407-Sonata_in_C_minor_Opus_10_no_1,8,ks,-0.0038211339704696855,0.11850886897582039,0.6039234194877796,0.020243814502363233,1.7846888760471225,1.7352549545291283,44.753238,42.21479022245766
IMSLP66394-PMLP01407-Sonata_in_C_minor_Opus_10_no_1,8,m,-0.003586215924337508,0.11107384752418026,3.5452186195559205,0.06408007168181803,1.2649020507238196,0.6952354515175896,45.218854,31.19898815032921
