doc,page,fn,nu,a0,a,b0,b,k,time,fun
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,0,ks,,,,,,,,
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,0,m,,,,,,,,
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,1,ks,-0.023777917648596967,0.1477145344527283,1.104149332499245,0.13823517422176962,1.6754906158797036,1.3929730946686854,39.717106,35.050341847672286
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,1,m,-0.00781577500595657,0.05283913738308814,1.9941580419202043,0.14882910270939753,3.285374852928476,0.10174008044544262,38.399066,15.704983579787967
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,2,ks,-0.001538328482464098,0.0356323115612966,2.1622311150575526,0.06586059369069422,2.0248016165986478,0.058090220661168236,39.705196,13.393516499291929
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,2,m,-0.002821465566064215,0.04774392804885036,0.9428001230231347,0.09361697565538171,2.1173948875032,1.3106669031471256,41.494773,31.563072904242706
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,3,ks,-0.010679001604034434,0.09535792257650252,3.799500867548259,0.13241531535590645,2.7764283373356475,0.42745358385607257,39.620808,12.014870475942319
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,3,m,-0.005687910426821031,0.049706061797145026,0.6070587632398564,0.08790593673729491,3.8315815360025005,1.9051874630867445,38.319062,45.027366077757016
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,4,ks,-0.0072249800456974,0.10486520822989545,0.8714734984822328,0.014134284910251108,2.587055004890943,1.1147750668073466,39.219695,33.64394488024176
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,4,m,0.04221977460444583,0.06258222889461174,3.317991400209084,0.09366162454059068,0.7230413908870457,2.0112925431029405,39.124484,95.82577756340041
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,5,ks,-0.01518896617044661,0.09673165127209446,0.9776847562493278,0.05763809123526989,1.3568427685057798,1.349090928274007,40.595311,32.11029529744816
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,5,m,-0.020314740762102688,0.03101452193420992,2.237117599971727,0.041561603507641875,1.866639208375696,0.9586340032566749,38.298842,32.43228653323106
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,6,ks,0.0221740627168963,0.07300089993241268,1.2407490115031317,0.04958143257741266,2.9081084046889867,1.8664208770283293,40.435261,87.92186070041393
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,6,m,0.004074327479558423,0.06596864610189496,1.0039914011179625,0.12155999287432001,0.6403565500907757,1.4891874268133094,39.924189,43.07835282852603
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,7,ks,-0.007645512213608359,0.0950252759508661,2.5031477091159275,0.038835250719872205,1.4641315002632687,0.221343623003379,38.744954,12.252115279207752
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,7,m,-0.007761149133265694,0.029777102696496797,3.6265902968311936,0.07695004487996007,1.068880961769074,1.062398205641744,39.118539,32.58122545578982
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,8,ks,-0.0020092928625868537,0.043389003371023,2.808229803958219,0.10402125571933657,2.8259472011064357,1.7880816981570957,39.174277,44.46048325498452
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,8,m,-0.033283118611213296,0.08151401713577872,1.9695428232458982,0.023639859255706844,5.4916711748421445,1.4597259723013174,40.486708,33.312892649601665
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,9,ks,-0.015244310033604606,0.03509048404716922,3.1503202824458003,0.07517760835724221,3.622525737679644,0.9796089986093205,39.773933,33.148303847570034
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,9,m,-0.0038786854643462695,0.1453474014608766,1.6923810054771238,0.04060205497691907,1.1779643736555407,0.25895918967303566,38.931968,13.05144929039385
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,10,ks,-0.0053404396828490575,0.03766120685945115,1.9062787718604186,0.05211333920828945,1.6308048804261235,0.7673022592963696,40.349847,32.90856002590394
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,10,m,-0.005953900790452257,0.043780393772260215,4.514988406300184,0.06357435013163688,3.2356109357429066,0.2627518425640814,38.835656,12.893724666416276
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,11,ks,-0.015853074543057274,0.028153999171012602,1.986819836469747,0.051858184630181145,1.995722868295177,1.1476164052070743,39.119633,33.71874001602536
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,11,m,0.0013518959805400438,0.1287109797376583,3.083870012638548,0.0498046335161723,1.2999632473802416,0.3481411973920071,38.87788,12.55630300395429
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,12,ks,-0.01297349248302685,0.07558645705972256,0.9791334089604169,0.11790421135257444,1.1067589987410038,0.16073336012244177,38.605446,14.430747288807316
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,12,m,-0.0008871807555225772,0.0737919474164164,3.5801677134645367,0.10965032684467804,4.121813895972475,0.4379220345378,38.984278,13.71725388127089
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,13,ks,-0.009214745729025024,0.07868431333725552,2.8218530354140716,0.07683152718927223,2.427387003240825,0.9113294684995583,41.725324,32.97092308402413
IMSLP02412-Beethoven-PianoSonataNo5-Lebert,13,m,-0.011362025161529862,0.0947288279635328,1.7720523615771824,0.0756761942053486,1.7848329907945835,0.7961408225038316,41.535767,32.94334643076266
