doc,page,fn,nu,a0,a,b0,b,k,time,fun
IMSLP68715-PMLP01407-Opus_10_no_1,0,ks,,,,,,,,
IMSLP68715-PMLP01407-Opus_10_no_1,0,m,,,,,,,,
IMSLP68715-PMLP01407-Opus_10_no_1,1,ks,,,,,,,,
IMSLP68715-PMLP01407-Opus_10_no_1,1,m,,,,,,,,
IMSLP68715-PMLP01407-Opus_10_no_1,2,ks,-0.02069998660405824,0.11639379508614724,3.2721343029118475,0.03449620051367252,3.7407722811972643,1.1555164262178883,44.902013,32.34653977228338
IMSLP68715-PMLP01407-Opus_10_no_1,2,m,-0.01230322399034096,0.07123771802223444,3.243212316323355,0.027786673457866125,1.7423962498321264,2.484230250277105,43.99669,43.995951883234525
IMSLP68715-PMLP01407-Opus_10_no_1,3,ks,-0.003399034506762327,0.048033471893281436,1.6630945045761447,0.013873653934104387,4.238061291744684,1.274777370265988,45.726532,32.064711212960354
IMSLP68715-PMLP01407-Opus_10_no_1,3,m,0.028866143512900625,0.089428347445172,1.2420006125522374,0.08661714751588985,1.085314147725979,1.6088584772116643,45.450924,92.1909204355019
IMSLP68715-PMLP01407-Opus_10_no_1,4,ks,-0.01590350094724896,0.06039208987591628,2.1845942987888125,0.05876638468709469,2.0669885150806815,1.4731790013289245,43.175053,33.15214650358763
IMSLP68715-PMLP01407-Opus_10_no_1,4,m,-0.013976178301830133,0.014856856036447468,0.8625009234263434,0.09251174998888276,0.7122155325722581,1.0385565479550891,45.920872,33.66728279093105
IMSLP68715-PMLP01407-Opus_10_no_1,5,ks,-0.018008517762526988,0.04535909163315077,0.8835592099845346,0.018636920339440345,1.0043752838300746,1.7660205763354924,43.056366,44.75368980889969
IMSLP68715-PMLP01407-Opus_10_no_1,5,m,-0.004138282844702142,0.0572824275948397,1.0728157205593676,0.14715337620730964,2.1994657534908875,1.0321481078908832,44.7018,32.55465171103887
IMSLP68715-PMLP01407-Opus_10_no_1,6,ks,-0.02524679459795137,0.04712929363284192,4.067074001435494,0.03360440402566476,1.3758926334614752,1.1262475424079865,43.697007,34.14042731093178
IMSLP68715-PMLP01407-Opus_10_no_1,6,m,0.03160494177730212,0.01671616874698331,3.179273976807607,0.07771103190644192,1.0394537514236724,1.8659339060303872,44.686193,93.86071561265841
IMSLP68715-PMLP01407-Opus_10_no_1,7,ks,-0.0035930369699260904,0.05848895711866858,1.0934238319876635,0.030874979545465725,0.7046263129378183,0.9533027973559701,43.598369,32.93341204573088
IMSLP68715-PMLP01407-Opus_10_no_1,7,m,-0.02116839477858718,0.12138998843571344,4.245840118845342,0.07078882911233683,3.668819993780848,1.439458680524638,44.81479,33.34343567181641
IMSLP68715-PMLP01407-Opus_10_no_1,8,ks,0.022607842383783647,0.0936701109729017,2.2365531292504786,0.06579061718196735,1.6676877676443398,1.12800498640484,43.423111,88.16235006229326
IMSLP68715-PMLP01407-Opus_10_no_1,8,m,-0.017141213155698345,0.06387901774637889,1.8306649493399378,0.08252886704128742,3.3358575106331694,1.0320537394831275,44.949803,33.29355295558039
IMSLP68715-PMLP01407-Opus_10_no_1,9,ks,-0.003907413260301817,0.059848590329532644,2.662331517414942,0.11208935468540884,0.6903023150305085,0.3727410440636789,42.876531,15.174486460932696
IMSLP68715-PMLP01407-Opus_10_no_1,9,m,0.00014792637842066594,0.039847462897985936,3.7387896968392944,0.015409944709620208,2.3754331747118176,0.036451378159841605,44.587299,12.455299558899926
