doc,page,fn,nu,a0,a,b0,b,k,time,fun
IMSLP03185-Beethoven-PianoSonataNo25Bulow,0,ks,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,0,m,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,1,ks,-0.00407820781667719,0.15100818423233642,2.004079306211091,0.06395366226514854,2.531090506531264,0.44754539894402057,38.365805,15.555312562319362
IMSLP03185-Beethoven-PianoSonataNo25Bulow,1,m,0.03296697800200119,0.047853564165122806,2.840090578130006,0.09019839589470127,3.5598584869433214,1.9461325099168398,38.315705,95.54024195220903
IMSLP03185-Beethoven-PianoSonataNo25Bulow,2,ks,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,2,m,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,3,ks,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,3,m,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,4,ks,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,4,m,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,5,ks,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,5,m,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,6,ks,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,6,m,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,7,ks,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,7,m,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,8,ks,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,8,m,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,9,ks,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,9,m,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,10,ks,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,10,m,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,11,ks,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,11,m,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,12,ks,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,12,m,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,13,ks,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,13,m,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,14,ks,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,14,m,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,15,ks,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,15,m,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,16,ks,,,,,,,,
IMSLP03185-Beethoven-PianoSonataNo25Bulow,16,m,,,,,,,,
